temperature_c,rainfall_deficit_pct,precip_mm,storage_pct,day_of_week,month,is_weekend,is_heatwave,demand_mgd
28.12,51.87,2.52,22.23,4,9,0,0,64.471
19.67,-71.12,8.07,40.24,4,5,0,0,66.922
31.46,31.89,0.88,74.44,3,4,0,0,66.553
31.24,19.23,0.81,76.9,5,4,1,0,57.824
35.87,-51.02,1.22,76.77,0,1,0,0,77.206
34.03,50.44,0.0,92.84,1,8,0,0,65.56
34.18,-23.41,1.49,80.11,2,10,0,0,64.819
22.75,44.27,2.05,92.33,6,6,1,0,45.515
38.77,4.72,0.0,63.28,5,1,1,1,81.691
30.67,-6.26,1.05,29.49,3,10,0,0,59.5
26.67,-57.67,3.67,61.7,6,11,1,0,51.059
33.28,48.01,0.02,26.82,6,8,1,0,60.616
24.26,-2.07,2.36,17.25,0,2,0,0,63.011
29.43,-79.15,1.39,35.61,3,5,0,0,79.769
37.05,-77.44,0.0,40.84,6,7,1,0,75.08
42.14,28.87,0.63,70.26,1,12,0,1,90.453
43.32,-57.33,0.65,40.86,1,6,0,1,107.074
29.12,3.82,0.15,10.27,2,1,0,0,69.302
29.69,15.35,1.47,87.94,6,9,1,0,41.181
39.2,-40.89,0.0,60.1,1,9,0,1,91.641
22.69,-0.3,6.35,27.91,4,3,0,0,60.042
40.47,-46.36,0.76,31.44,1,5,0,1,107.722
28.8,52.48,0.98,20.55,5,1,1,0,56.688
15.94,40.42,0.39,87.06,6,2,1,0,39.18
14.45,-39.67,0.02,29.57,0,4,0,0,62.112
40.63,-5.97,3.13,89.96,2,2,0,1,88.425
13.89,-9.91,1.1,32.47,4,4,0,0,54.789
21.54,54.4,0.42,77.94,1,8,0,0,48.674
23.36,-24.84,5.96,10.89,4,5,0,0,69.238
17.88,-1.29,2.58,51.08,2,2,0,0,51.062
22.67,50.02,0.78,41.38,0,8,0,0,54.893
37.25,-57.21,4.12,38.44,4,11,0,0,78.06
12.5,-2.93,2.56,94.33,0,8,0,0,38.401
40.12,-65.21,1.31,71.27,1,4,0,1,104.765
41.12,6.45,4.01,31.74,1,10,0,1,82.838
24.66,-28.8,1.16,73.96,0,5,0,0,67.101
17.22,55.47,0.48,21.01,2,1,0,0,55.566
32.43,-21.84,3.12,88.7,6,8,1,0,48.501
16.07,-60.93,0.63,46.24,2,9,0,0,50.524
24.41,36.76,2.1,26.21,1,3,0,0,63.247
44.59,34.92,2.67,33.19,5,5,1,1,92.502
45.85,17.28,12.79,23.19,6,1,1,1,76.777
38.25,24.83,4.7,89.1,2,6,0,1,85.951
22.57,-42.94,0.0,36.0,0,6,0,0,69.384
35.38,9.89,0.0,22.14,5,4,1,0,64.607
35.98,-74.68,3.67,79.1,4,7,0,0,76.153
25.19,-52.44,0.68,28.13,6,9,1,0,55.398
33.79,50.52,0.0,18.0,4,6,0,0,70.426
12.36,23.49,2.27,66.81,6,10,1,0,28.961
19.11,-47.71,3.21,10.63,1,6,0,0,67.521
29.85,-64.41,0.0,80.76,1,5,0,0,80.0
17.57,52.85,1.58,57.83,4,8,0,0,42.503
17.64,-64.29,3.05,30.98,5,3,1,0,61.076
40.43,-44.01,0.05,50.26,2,11,0,1,91.453
45.63,-54.43,0.0,32.31,3,8,0,1,105.18
30.9,-78.96,0.12,55.29,2,5,0,0,85.774
40.53,-36.02,2.45,58.59,0,3,0,1,101.288
45.67,56.39,0.0,75.59,6,10,1,1,80.937
16.81,-32.13,1.44,49.62,6,1,1,0,45.718
27.24,-9.4,0.74,76.86,6,1,1,0,48.805
25.35,24.43,1.19,15.89,3,8,0,0,62.686
14.72,-2.85,0.0,88.31,1,6,0,0,49.617
37.68,24.1,0.6,25.77,2,3,0,0,81.79
26.75,12.63,1.06,81.11,4,5,0,0,66.317
27.96,5.2,0.0,52.04,1,10,0,0,55.552
17.12,10.95,0.0,18.9,1,6,0,0,56.414
18.15,31.88,6.91,40.58,6,7,1,0,39.117
42.84,19.43,0.0,88.06,0,2,0,1,92.885
13.52,30.85,3.9,80.95,4,9,0,0,33.899
19.92,-59.62,1.93,71.4,1,2,0,0,61.121
21.93,14.87,0.0,42.29,0,3,0,0,59.76
28.67,23.18,0.12,60.05,4,4,0,0,68.448
31.94,-38.0,5.69,29.73,1,6,0,0,80.106
28.77,42.44,0.0,65.07,5,4,1,0,61.985
14.86,-37.34,1.99,32.18,5,10,1,0,42.196
20.28,-45.86,1.93,80.47,3,5,0,0,66.46
40.68,41.39,3.69,69.88,1,1,0,1,86.831
33.68,-45.42,2.37,42.82,6,6,1,0,67.2
34.07,-21.83,2.78,66.06,2,2,0,0,71.94
34.79,-28.49,1.02,37.64,5,3,1,0,73.158
37.94,45.73,0.77,23.23,1,8,0,0,72.178
13.98,-16.27,1.91,29.99,1,8,0,0,49.703
24.46,17.2,0.6,33.09,4,8,0,0,60.225
30.34,31.17,1.04,29.26,1,5,0,0,66.867
23.51,7.91,1.58,67.66,3,11,0,0,48.786
40.71,52.12,0.33,72.87,4,1,0,1,79.004
28.41,32.35,1.45,48.86,0,5,0,0,68.509
38.13,-23.97,0.15,93.96,2,3,0,1,92.079
40.97,53.11,0.0,85.74,1,1,0,1,92.909
29.16,-6.56,0.4,17.4,0,7,0,0,74.735
42.92,-76.84,0.0,49.14,6,1,1,1,101.181
31.96,-43.6,0.0,87.22,0,8,0,0,65.667
40.91,7.04,3.82,28.72,5,11,1,1,75.147
23.58,-58.05,1.24,42.16,2,10,0,0,58.719
28.96,1.77,0.0,90.49,1,9,0,0,58.534
30.07,-29.38,9.63,75.97,3,3,0,0,64.139
15.57,-5.19,0.0,80.75,6,8,1,0,31.815
25.55,-79.74,0.63,84.76,4,7,0,0,66.74
43.19,38.78,0.0,24.55,0,6,0,1,97.296
33.45,-29.33,1.92,69.44,5,6,1,0,66.521
18.04,-60.38,1.49,78.24,5,2,1,0,52.989
23.52,-18.69,2.03,29.25,6,11,1,0,40.373
18.51,-11.94,0.74,13.69,1,11,0,0,48.427
12.84,9.24,9.53,25.16,5,9,1,0,30.23
43.53,-6.56,5.95,73.02,2,7,0,1,89.38
27.24,-73.91,4.38,69.01,2,2,0,0,72.053
22.46,42.01,0.0,85.8,4,8,0,0,50.867
32.35,-16.09,2.35,36.94,3,12,0,0,63.151
12.25,-69.22,6.25,62.85,1,2,0,0,53.06
21.45,28.2,3.33,12.28,1,5,0,0,64.622
35.9,12.42,0.0,89.48,4,11,0,0,59.677
33.55,10.92,3.08,57.13,6,12,1,0,54.929
45.38,-20.23,0.59,73.61,1,6,0,1,96.406
33.09,-22.53,1.63,34.12,3,4,0,0,76.884
28.24,-4.91,0.08,16.97,2,4,0,0,67.97
37.89,-72.92,0.0,15.34,1,6,0,0,87.673
42.71,-38.15,0.0,79.25,5,4,1,1,93.054
36.5,58.31,1.16,22.92,5,7,1,0,68.13
44.75,12.71,0.0,80.04,3,1,0,1,91.889
38.59,-21.35,0.48,32.55,3,1,0,1,98.165
41.47,-48.87,2.25,56.01,2,1,0,1,97.676
15.88,24.33,2.79,32.26,6,9,1,0,27.775
36.9,-43.56,6.72,14.26,6,12,1,0,69.871
26.96,-57.27,3.59,56.09,0,2,0,0,69.76
30.81,-58.37,0.16,41.21,5,11,1,0,64.209
34.24,22.1,2.49,46.98,2,2,0,0,64.453
44.97,9.99,1.71,61.13,4,1,0,1,92.963
45.48,-70.23,0.77,36.66,6,4,1,1,109.261
21.8,-63.89,3.83,57.92,2,4,0,0,71.772
36.95,8.74,0.76,65.91,3,12,0,0,66.758
37.5,-0.04,2.14,17.61,4,2,0,0,79.08
23.78,16.04,0.16,39.76,2,12,0,0,54.296
16.21,-55.07,2.21,17.65,1,11,0,0,55.474
13.39,21.72,1.02,10.59,4,6,0,0,54.976
38.43,51.05,0.72,14.35,1,9,0,1,84.881
28.65,4.15,1.02,60.34,4,7,0,0,59.459
45.51,-52.54,1.58,17.17,1,11,0,1,99.012
27.81,15.14,4.9,83.82,0,3,0,0,64.09
45.25,-31.97,1.93,74.55,0,12,0,1,95.357
25.99,-73.1,2.02,10.75,1,6,0,0,76.01
38.99,-37.67,0.0,58.73,0,12,0,1,95.798
14.88,46.78,3.77,10.87,2,12,0,0,46.813
30.89,-22.44,2.88,19.28,2,11,0,0,64.314
39.27,41.05,0.0,94.0,1,10,0,1,80.962
43.44,-8.79,6.4,48.85,3,6,0,1,94.288
39.97,-7.62,0.47,12.31,2,9,0,1,85.608
13.26,-79.27,0.0,82.28,0,3,0,0,65.33
24.67,9.19,6.81,87.97,2,4,0,0,53.609
13.66,-64.91,0.15,56.61,0,9,0,0,62.404
15.72,-12.98,1.55,70.01,5,10,1,0,31.652
34.96,-43.56,2.35,76.31,3,4,0,0,73.371
36.25,-25.07,0.35,72.45,4,12,0,0,76.155
38.31,-4.81,4.06,52.03,0,9,0,1,82.489
41.43,-77.98,2.13,80.78,3,12,0,1,98.856
37.14,-40.16,1.98,54.82,5,6,1,0,74.422
39.23,58.55,1.91,32.06,1,8,0,1,83.088
13.66,-71.96,1.46,10.35,6,8,1,0,43.416
19.97,-35.28,3.3,40.48,2,2,0,0,68.125
33.14,-35.0,0.0,17.02,0,4,0,0,80.797
41.18,-26.89,1.01,15.38,1,12,0,1,102.261
12.15,15.87,0.88,49.88,3,9,0,0,40.221
29.5,-45.32,1.06,90.21,6,7,1,0,57.959
35.03,-15.56,2.88,18.97,3,1,0,0,73.949
13.01,10.28,2.18,33.27,1,1,0,0,53.379
25.65,-34.87,1.2,80.56,2,7,0,0,59.455
42.45,52.83,1.57,44.16,6,1,1,1,81.256
34.83,57.15,3.11,74.5,6,2,1,0,61.291
20.08,-63.25,5.64,56.1,4,7,0,0,58.715
40.99,-31.87,0.22,61.33,6,12,1,1,79.888
23.83,-50.88,3.68,23.7,5,11,1,0,54.245
41.01,-53.85,0.65,39.94,2,6,0,1,107.139
22.16,-11.26,4.45,62.85,6,12,1,0,47.273
32.07,-1.06,2.07,12.28,0,8,0,0,75.558
25.5,-20.41,0.24,26.01,5,12,1,0,48.94
21.34,-41.84,2.27,42.85,4,3,0,0,70.449
42.14,-40.99,0.81,67.34,4,7,0,1,94.401
18.38,58.9,0.42,53.32,6,12,1,0,35.248
14.88,49.31,1.88,71.09,1,12,0,0,39.056
23.63,-69.37,0.93,71.78,1,11,0,0,59.636
36.4,11.92,0.0,12.64,4,2,0,0,76.152
39.45,-16.04,5.24,86.65,5,8,1,1,66.467
45.96,16.43,1.09,80.06,0,2,0,1,101.709
22.08,3.57,0.12,33.04,3,5,0,0,65.665
25.87,44.5,0.23,51.18,2,1,0,0,59.666
16.65,-70.62,0.98,36.19,5,10,1,0,45.818
31.55,-31.06,6.83,87.06,6,10,1,0,52.35
45.92,57.97,1.71,42.54,0,2,0,1,100.991
35.83,-54.48,0.0,43.66,4,11,0,0,74.971
32.24,-62.17,0.0,87.51,5,11,1,0,55.242
25.34,22.06,3.25,61.06,1,11,0,0,52.792
43.12,28.84,0.29,21.72,6,6,1,1,89.489
28.9,14.12,3.68,63.21,6,12,1,0,48.193
16.57,28.67,0.15,77.53,1,12,0,0,43.447
24.42,17.12,3.22,38.72,0,7,0,0,61.142
14.28,-60.99,0.42,54.8,4,5,0,0,62.728
18.87,5.15,1.24,63.28,6,10,1,0,33.185
12.6,28.76,1.23,53.39,4,1,0,0,45.424
27.41,41.17,1.2,94.93,5,5,1,0,55.649
33.57,-45.53,2.24,53.08,5,1,1,0,72.093
23.67,-62.16,0.0,64.69,1,10,0,0,57.302
26.29,29.35,0.42,77.46,0,1,0,0,61.71
44.61,-44.08,0.0,21.61,0,10,0,1,97.005
37.57,-75.53,5.44,13.73,6,7,1,0,82.144
30.39,35.53,1.01,92.7,6,6,1,0,51.118
21.67,-9.16,2.97,72.24,5,8,1,0,43.905
42.5,-34.27,0.0,43.43,0,1,0,1,106.046
19.99,-78.4,0.0,11.5,6,10,1,0,57.198
23.06,-75.05,1.18,24.14,6,4,1,0,69.232
42.91,30.97,1.17,10.83,5,11,1,1,83.991
30.0,-11.44,0.63,43.7,2,11,0,0,60.671
37.24,-59.04,1.57,57.16,0,7,0,0,86.926
32.09,-29.81,0.21,23.65,2,8,0,0,72.368
34.22,-56.86,5.51,64.39,1,12,0,0,65.268
22.18,-64.2,0.07,91.11,4,5,0,0,70.513
20.21,-41.32,2.15,94.19,6,5,1,0,52.949
22.96,-3.07,6.01,80.82,3,12,0,0,47.494
17.29,-50.6,0.35,47.73,0,5,0,0,63.337
41.73,-31.89,2.15,56.53,2,5,0,1,97.644
21.63,-13.09,0.13,52.78,5,1,1,0,46.412
31.09,-21.2,3.92,23.23,4,4,0,0,77.661
38.93,-61.99,0.0,82.63,0,3,0,1,96.907
38.65,-74.56,1.51,67.44,2,10,0,1,94.701
26.91,-75.04,3.2,64.22,2,7,0,0,71.613
28.19,-30.97,0.73,28.73,0,5,0,0,81.064
45.82,20.63,2.67,23.02,2,12,0,1,98.103
34.94,-61.62,8.22,84.21,5,6,1,0,65.431
39.7,30.18,0.12,25.25,0,5,0,1,93.943
42.69,20.19,3.37,16.27,3,9,0,1,87.862
38.78,-79.45,8.43,63.18,4,4,0,1,107.497
18.3,-76.26,1.1,69.87,4,6,0,0,66.117
31.11,-52.7,0.0,20.17,2,9,0,0,75.961
15.46,-72.14,0.79,27.58,4,4,0,0,67.412
34.2,-5.61,0.0,77.04,5,6,1,0,63.745
44.48,-74.45,3.65,89.01,4,1,0,1,97.404
29.43,32.37,2.52,50.5,5,10,1,0,51.496
26.72,-10.99,0.58,77.32,1,11,0,0,50.616
13.22,21.91,0.0,37.15,0,9,0,0,36.829
44.63,25.1,6.57,69.77,6,7,1,1,87.48
15.5,-9.05,0.45,57.36,5,11,1,0,35.661
13.4,49.55,3.76,81.67,3,11,0,0,35.082
20.37,58.63,2.76,75.95,3,6,0,0,46.204
14.23,-29.71,4.53,34.15,6,8,1,0,41.013
27.47,-62.38,1.58,22.7,6,12,1,0,65.967
29.55,-29.15,2.72,78.65,5,3,1,0,60.95
22.63,-48.73,0.61,12.79,4,10,0,0,66.171
13.73,-5.66,2.19,67.72,5,5,1,0,44.524
15.79,-27.03,6.2,50.45,4,2,0,0,54.645
25.07,-12.74,0.67,16.4,3,6,0,0,61.256
14.06,26.85,0.0,68.53,4,7,0,0,40.658
35.74,-41.64,0.0,51.04,0,9,0,0,80.27
19.04,-4.75,4.92,83.11,5,2,1,0,41.437
22.27,-33.08,8.07,27.73,2,7,0,0,60.475
25.4,29.89,4.15,10.2,3,8,0,0,56.445
26.16,9.54,0.66,21.09,4,8,0,0,58.557
12.06,-78.81,0.7,32.92,2,10,0,0,57.934
15.81,12.41,0.76,65.44,2,10,0,0,45.106
41.33,-56.18,4.63,40.82,1,6,0,1,106.153
12.04,21.43,3.17,20.05,0,4,0,0,55.063
29.28,-0.57,1.54,93.43,6,11,1,0,45.421
28.64,-23.79,0.22,19.2,3,11,0,0,65.775
23.33,17.17,0.13,40.19,4,2,0,0,57.481
26.67,39.92,4.16,84.51,1,6,0,0,53.09
38.54,29.02,0.0,65.47,5,10,1,1,76.771
40.6,-3.65,0.46,37.18,2,8,0,1,89.925
20.85,21.18,1.13,92.48,3,11,0,0,44.988
22.96,-22.05,1.01,52.59,3,3,0,0,65.781
20.24,30.46,4.21,10.69,5,12,1,0,45.622
28.32,36.07,0.0,10.52,0,3,0,0,75.2
35.23,-60.78,4.58,89.99,6,2,1,0,70.27
19.76,-46.68,0.48,33.9,0,9,0,0,56.74
23.25,-42.2,2.4,79.03,4,12,0,0,60.709
43.63,-56.75,3.73,13.7,1,5,0,1,109.934
13.65,-25.05,0.0,22.49,6,2,1,0,48.175
27.67,-52.98,0.0,82.83,4,11,0,0,58.831
36.19,3.38,5.84,94.5,6,2,1,0,56.437
17.12,-65.77,1.68,14.41,6,8,1,0,50.657
13.61,-42.21,1.31,24.25,1,2,0,0,59.1
16.7,13.17,0.07,71.45,1,8,0,0,46.345
43.24,-24.2,0.0,55.01,0,2,0,1,102.325
12.31,-21.0,0.8,44.51,5,5,1,0,51.733
18.4,31.71,4.05,26.53,0,6,0,0,58.898
13.06,57.83,2.88,90.36,1,11,0,0,33.069
15.76,-0.89,0.0,24.64,6,9,1,0,36.757
33.09,-68.93,1.99,32.55,4,12,0,0,80.064
20.22,-65.59,0.0,37.57,3,7,0,0,69.201
31.35,55.59,4.16,21.78,0,4,0,0,70.806
32.07,15.09,1.28,55.58,5,6,1,0,62.638
40.88,25.35,0.0,39.01,5,7,1,1,80.566
12.16,14.61,1.71,61.67,0,7,0,0,44.974
41.01,-54.85,0.73,41.27,5,11,1,1,92.11
33.05,-17.23,1.51,19.9,2,11,0,0,70.055
17.53,31.73,4.94,84.17,4,2,0,0,39.305
38.28,41.29,3.9,53.32,2,10,0,1,74.174
41.09,-46.77,3.76,37.36,0,4,0,1,108.521
20.64,3.43,4.32,11.39,5,8,1,0,37.248
43.24,-58.01,0.64,60.82,5,12,1,1,93.57
27.45,54.16,9.48,76.51,4,11,0,0,51.531
32.52,-44.69,0.88,65.26,1,6,0,0,80.155
45.48,21.73,11.89,76.96,3,1,0,1,86.151
24.29,-47.64,0.6,23.17,3,12,0,0,68.204
39.65,6.25,0.09,92.59,5,11,1,1,72.006
22.83,12.3,1.31,27.96,5,5,1,0,50.754
39.17,-34.02,0.0,32.68,6,2,1,1,93.536
32.42,34.64,1.65,53.55,4,7,0,0,70.803
19.36,43.95,4.29,10.44,6,10,1,0,41.753
26.08,39.71,0.0,47.61,5,6,1,0,53.766
22.8,-33.69,4.17,26.64,1,1,0,0,65.562
14.66,24.21,1.61,73.67,4,6,0,0,50.681
13.01,-1.67,0.66,74.41,0,7,0,0,47.309
23.78,2.97,6.17,62.34,5,12,1,0,44.859
12.65,-13.16,0.0,45.84,1,10,0,0,36.718
17.63,4.04,1.92,36.37,2,9,0,0,47.328
36.66,-61.01,1.09,80.33,4,5,0,0,86.56
36.08,-22.76,1.99,53.1,2,12,0,0,74.841
37.11,-55.13,4.68,52.2,4,3,0,0,87.009
22.78,-40.79,2.77,19.64,3,4,0,0,77.027
42.26,-62.11,0.07,28.56,4,11,0,1,95.665
32.19,-50.25,0.09,40.64,4,12,0,0,76.322
16.28,29.47,2.25,69.4,1,10,0,0,41.094
16.89,-3.02,1.97,81.85,4,9,0,0,43.153
35.57,-76.69,0.07,94.39,6,12,1,0,72.175
17.88,30.39,5.94,46.33,3,2,0,0,48.292
29.25,47.33,5.11,48.52,4,9,0,0,61.034
45.72,43.26,0.0,75.12,4,5,0,1,101.768
12.14,35.22,0.07,37.3,0,8,0,0,43.445
12.56,58.91,0.56,55.94,1,3,0,0,46.115
45.76,2.1,1.05,67.55,3,6,0,1,97.974
31.88,54.76,0.51,30.08,2,3,0,0,75.278
16.31,52.84,0.15,33.77,4,8,0,0,49.117
42.51,-36.15,0.0,40.28,6,12,1,1,86.452
41.93,40.88,1.98,59.1,5,1,1,1,84.094
30.23,30.95,3.0,32.99,1,12,0,0,61.26
33.14,28.61,1.7,27.69,2,8,0,0,71.145
21.29,45.48,0.0,22.71,1,1,0,0,63.628
13.72,-26.21,2.46,78.79,0,7,0,0,44.687
32.22,-23.99,0.0,85.31,5,2,1,0,62.421
22.02,9.61,10.06,86.9,4,10,0,0,42.872
34.56,23.29,4.1,79.84,1,4,0,0,71.193
40.43,43.16,0.18,21.67,4,1,0,1,89.868
12.62,42.62,0.0,18.31,3,11,0,0,46.284
32.25,20.99,0.52,52.43,6,7,1,0,55.477
19.86,53.96,1.95,54.32,4,8,0,0,49.296
41.71,-54.99,2.48,72.29,1,10,0,1,89.049
20.62,53.05,0.22,28.94,3,7,0,0,59.067
32.77,-71.01,1.74,89.13,1,10,0,0,67.866
30.82,-2.21,0.0,36.34,6,8,1,0,58.262
25.47,-67.37,3.21,59.11,3,1,0,0,68.269
35.04,-0.48,1.44,83.46,6,12,1,0,51.935
36.68,-25.38,1.34,54.49,3,12,0,0,74.19
31.28,-68.57,0.88,74.05,3,4,0,0,77.904
37.79,10.74,3.82,73.67,1,8,0,0,71.667
45.44,22.37,5.16,77.15,6,2,1,1,84.651
26.26,-55.61,0.0,78.94,4,4,0,0,71.319
29.5,17.22,0.54,43.36,2,8,0,0,60.544
12.42,-54.93,0.0,40.9,5,5,1,0,52.62
39.06,-60.76,0.41,78.3,1,12,0,1,96.827
29.69,-59.37,0.22,59.28,0,1,0,0,72.329
25.87,3.87,0.0,61.66,4,9,0,0,52.376
15.2,29.03,0.0,45.01,5,8,1,0,37.018
42.25,3.57,2.72,27.14,4,11,0,1,93.975
25.43,33.31,0.69,48.84,4,10,0,0,56.6
35.21,2.81,2.48,92.42,1,11,0,0,64.325
17.08,31.62,0.79,34.72,1,10,0,0,45.538
44.69,56.71,0.93,33.12,2,3,0,1,107.093
18.07,-25.27,1.63,21.12,1,6,0,0,65.351
18.78,-59.01,0.0,50.9,1,9,0,0,59.549
41.21,-61.04,2.52,34.53,0,12,0,1,103.932
43.03,3.65,0.0,68.41,1,11,0,1,84.575
19.21,-3.41,0.0,21.49,3,8,0,0,59.38
27.97,-54.21,0.0,31.02,2,2,0,0,76.819
36.94,43.49,1.77,15.26,3,6,0,0,80.865
41.86,53.94,0.17,13.53,6,8,1,1,86.492
24.89,-44.55,1.45,79.2,0,10,0,0,53.551
29.58,-51.04,1.19,87.0,5,4,1,0,66.046
37.22,-50.05,0.84,74.93,0,6,0,0,83.61
36.86,-25.76,0.0,83.54,3,10,0,0,67.037
38.62,39.45,0.0,17.36,0,11,0,1,88.609
31.38,3.43,0.83,86.34,3,3,0,0,71.638
15.56,-70.54,2.7,49.61,6,4,1,0,53.401
42.74,-13.78,0.38,75.33,0,5,0,1,95.112
41.43,-67.35,0.51,62.34,3,8,0,1,97.528
39.14,-23.13,0.84,39.74,3,9,0,1,91.525
15.4,-23.51,0.93,32.51,3,10,0,0,50.614
18.95,10.77,0.13,20.04,4,7,0,0,57.654
37.28,-3.08,0.92,45.08,2,12,0,0,73.829
12.79,42.47,4.43,52.0,5,2,1,0,37.945
45.29,-77.72,0.0,93.56,1,7,0,1,103.592
24.82,28.36,1.45,13.17,2,3,0,0,64.738
36.46,-76.83,4.31,60.16,3,7,0,0,78.523
42.18,-37.4,7.95,54.62,6,11,1,1,79.286
25.42,43.15,2.14,11.95,3,11,0,0,60.344
22.85,16.66,0.82,38.03,5,12,1,0,47.12
32.7,-55.92,0.0,45.95,0,6,0,0,82.827
31.75,-11.29,0.0,52.01,0,9,0,0,61.334
25.91,21.07,0.15,29.84,3,6,0,0,73.788
32.46,51.23,0.64,12.9,6,1,1,0,59.686
43.8,8.8,6.18,34.98,1,4,0,1,99.563
27.9,-76.55,1.18,81.09,1,9,0,0,69.897
18.69,-10.04,1.51,78.67,1,1,0,0,49.567
24.83,-58.59,1.8,25.36,6,8,1,0,56.377
25.4,-73.31,0.05,64.94,0,6,0,0,77.773
16.46,3.79,0.0,88.51,4,5,0,0,45.615
17.54,28.77,0.24,24.63,2,9,0,0,53.858
35.28,-74.95,5.38,20.94,2,3,0,0,91.086
23.54,29.7,0.0,11.88,4,4,0,0,67.237
44.47,18.89,0.29,24.65,3,2,0,1,96.886
20.28,25.28,0.44,79.19,0,2,0,0,50.493
15.36,-45.74,2.14,79.19,3,2,0,0,54.455
37.62,-24.9,1.56,55.94,0,2,0,0,86.828
41.96,-63.23,2.13,38.35,5,8,1,1,93.7
21.46,-46.56,2.01,78.58,6,4,1,0,56.527
18.87,-37.61,2.0,26.58,5,5,1,0,58.714
18.32,-35.28,0.0,21.89,2,10,0,0,62.752
29.75,-55.49,9.12,17.58,2,7,0,0,72.061
27.93,-53.58,2.88,82.36,4,1,0,0,71.703
20.82,46.21,0.37,70.76,5,7,1,0,42.074
13.54,29.75,3.23,63.09,5,8,1,0,29.07
28.37,-31.77,5.3,71.83,3,8,0,0,59.957
44.62,52.67,6.07,22.2,5,11,1,1,81.942
34.19,-46.55,4.57,42.71,2,8,0,0,75.255
28.85,-23.05,1.11,79.2,5,10,1,0,41.872
15.76,33.89,0.3,87.93,1,7,0,0,44.288
20.58,-18.0,0.33,53.61,3,8,0,0,51.776
22.02,-47.15,6.61,20.38,5,2,1,0,56.516
38.0,-28.41,4.34,93.17,1,12,0,1,78.503
41.81,-9.9,1.0,43.58,4,1,0,1,93.314
42.66,6.89,0.76,37.11,1,12,0,1,89.932
45.48,-23.22,0.7,20.2,3,7,0,1,102.699
45.4,-19.62,1.91,11.07,2,5,0,1,103.714
44.4,-43.05,6.35,61.31,4,6,0,1,101.675
14.44,-5.05,0.3,62.06,5,1,1,0,35.474
16.68,-49.28,2.75,29.91,6,5,1,0,49.82
22.35,41.45,1.49,23.77,2,1,0,0,56.679
30.8,24.63,1.44,54.88,1,6,0,0,64.963
15.3,-22.56,6.02,47.01,6,2,1,0,42.731
40.76,24.61,4.84,35.81,2,2,0,1,91.514
32.97,-79.02,2.52,28.55,4,9,0,0,73.894
30.44,-31.77,0.73,83.04,2,3,0,0,69.114
17.62,-18.36,1.42,93.63,5,5,1,0,39.324
20.61,-14.23,0.0,40.22,0,8,0,0,59.675
17.45,24.82,2.38,69.34,0,7,0,0,52.191
40.97,54.79,4.92,83.57,2,7,0,1,89.319
31.86,-26.8,0.94,12.29,2,6,0,0,76.987
36.99,-30.92,3.72,87.19,5,8,1,0,64.849
22.07,5.47,0.0,52.43,3,8,0,0,53.786
24.62,-40.62,2.57,57.32,1,2,0,0,64.106
25.77,-60.21,0.03,55.89,0,12,0,0,66.333
37.84,54.62,0.0,30.65,5,10,1,0,61.388
38.26,33.33,0.57,76.49,3,6,0,1,88.235
19.03,54.19,1.21,72.25,6,5,1,0,45.808
44.01,-49.5,1.13,18.14,2,9,0,1,101.922
16.1,-77.51,5.85,57.84,1,8,0,0,54.596
42.47,-18.78,0.97,91.35,1,10,0,1,89.45
15.41,50.71,0.0,84.05,2,6,0,0,46.676
20.99,-60.63,0.31,63.2,0,6,0,0,67.357
40.78,-63.59,1.52,26.89,0,6,0,1,108.189
18.1,-70.35,1.87,39.51,5,4,1,0,61.446
26.06,27.1,0.0,22.78,4,10,0,0,53.277
27.3,30.03,1.5,79.86,3,10,0,0,48.171
20.34,17.35,0.65,76.19,3,2,0,0,61.118
36.15,-72.54,0.06,87.38,3,2,0,0,78.23
40.95,21.26,2.16,15.39,4,1,0,1,95.325
41.74,-17.19,0.71,92.0,2,4,0,1,97.154
23.54,-57.89,2.16,92.15,5,2,1,0,59.586
30.05,-38.68,6.39,67.32,0,7,0,0,68.699
20.45,-9.84,0.35,84.95,5,12,1,0,46.05
20.32,-33.85,0.0,47.27,5,9,1,0,47.463
17.48,55.76,5.38,36.64,3,12,0,0,50.463
43.96,-13.54,1.99,23.12,2,2,0,1,105.851
42.19,-27.9,0.27,12.68,6,9,1,1,92.508
38.43,14.24,0.0,13.57,5,9,1,1,79.55
29.6,11.08,2.12,68.78,6,6,1,0,55.795
28.68,-79.66,0.02,38.61,0,9,0,0,73.899
30.01,6.59,0.8,14.6,4,2,0,0,72.234
30.24,-45.87,0.84,19.54,0,8,0,0,75.52
26.78,-27.47,7.3,66.55,0,10,0,0,48.685
16.48,18.89,0.67,89.79,0,5,0,0,50.145
16.27,-1.97,1.71,44.68,5,3,1,0,48.907
44.38,-28.39,2.27,76.1,5,1,1,1,83.539
28.39,-56.56,3.5,92.75,6,4,1,0,59.517
44.41,-9.23,0.6,70.21,4,10,0,1,92.076
17.56,-35.29,0.0,71.46,3,11,0,0,53.475
30.85,47.81,0.39,62.35,1,8,0,0,59.194
19.06,-5.19,6.48,93.1,4,4,0,0,51.074
20.61,41.23,0.0,35.48,6,4,1,0,52.092
13.02,-25.37,3.35,76.55,2,11,0,0,43.484
16.04,35.84,0.0,45.28,4,8,0,0,44.711
