date,reservoir_id,reservoir_name,storage_pct,inflow_mcm,outflow_mcm,rainfall_mm,temperature_c,evaporation_mm,catchment_rainfall_mm,capacity_mcm,dam_release_mcm,groundwater_recharge_mcm,season,month,location_lat,location_lng
2023-07-07,RES-A,Reservoir A,81.109,3.557,1.262,4.19,26.53,4.11,4.83,320.0,1.179,0.321,monsoon,7,19.076,72.8777
2023-07-08,RES-A,Reservoir A,81.577,3.481,1.357,5.75,26.36,3.76,6.6,320.0,1.167,0.364,monsoon,7,19.076,72.8777
2023-07-09,RES-A,Reservoir A,81.507,2.401,1.0,3.68,29.98,4.47,4.54,320.0,0.835,0.282,monsoon,7,19.076,72.8777
2023-07-10,RES-A,Reservoir A,82.112,1.44,1.258,1.68,30.07,3.88,1.99,320.0,1.104,0.184,monsoon,7,19.076,72.8777
2023-07-11,RES-A,Reservoir A,83.239,4.05,1.006,5.35,27.78,3.85,6.62,320.0,0.986,0.334,monsoon,7,19.076,72.8777
2023-07-12,RES-A,Reservoir A,83.664,1.883,1.122,4.21,27.54,3.51,4.82,320.0,0.869,0.323,monsoon,7,19.076,72.8777
2023-07-13,RES-A,Reservoir A,85.118,2.434,1.322,4.06,29.75,3.95,4.53,320.0,1.217,0.26,monsoon,7,19.076,72.8777
2023-07-14,RES-A,Reservoir A,86.16,4.151,1.28,4.84,26.67,3.62,5.73,320.0,1.028,0.345,monsoon,7,19.076,72.8777
2023-07-15,RES-A,Reservoir A,86.364,3.018,0.973,4.09,26.93,3.51,4.71,320.0,0.896,0.273,monsoon,7,19.076,72.8777
2023-07-16,RES-A,Reservoir A,88.777,8.436,0.873,16.12,28.77,3.59,19.68,320.0,0.763,0.897,monsoon,7,19.076,72.8777
2023-07-17,RES-A,Reservoir A,90.871,8.332,0.883,15.14,27.53,3.38,18.65,320.0,0.843,0.823,monsoon,7,19.076,72.8777
2023-07-18,RES-A,Reservoir A,91.544,3.553,1.07,5.53,27.99,3.16,6.47,320.0,0.902,0.358,monsoon,7,19.076,72.8777
2023-07-19,RES-A,Reservoir A,92.395,3.771,0.685,5.35,27.8,3.52,6.67,320.0,0.59,0.315,monsoon,7,19.076,72.8777
2023-07-20,RES-A,Reservoir A,92.399,1.486,0.779,0.08,28.41,4.1,0.1,320.0,0.683,0.092,monsoon,7,19.076,72.8777
2023-07-21,RES-A,Reservoir A,92.404,2.406,0.874,2.99,29.69,3.58,3.41,320.0,0.792,0.231,monsoon,7,19.076,72.8777
2023-07-22,RES-A,Reservoir A,94.55,5.426,0.55,9.75,28.11,3.46,11.44,320.0,0.361,0.551,monsoon,7,19.076,72.8777
2023-07-23,RES-A,Reservoir A,95.291,2.827,0.828,3.58,28.77,4.49,3.96,320.0,0.643,0.258,monsoon,7,19.076,72.8777
2023-07-24,RES-A,Reservoir A,97.176,6.835,0.838,12.62,25.54,3.37,15.4,320.0,0.598,0.715,monsoon,7,19.076,72.8777
2023-07-25,RES-A,Reservoir A,98.0,6.313,0.779,12.01,27.94,3.95,13.39,320.0,0.663,0.662,monsoon,7,19.076,72.8777
2023-07-26,RES-A,Reservoir A,98.0,1.624,0.8,2.93,26.99,3.93,3.36,320.0,0.639,0.223,monsoon,7,19.076,72.8777
2023-07-27,RES-A,Reservoir A,98.0,3.184,0.859,5.93,26.54,3.88,7.02,320.0,0.774,0.346,monsoon,7,19.076,72.8777
2023-07-28,RES-A,Reservoir A,98.0,8.854,1.22,17.13,26.95,3.28,18.95,320.0,1.087,1.007,monsoon,7,19.076,72.8777
2023-07-29,RES-A,Reservoir A,98.0,0.804,0.923,0.85,27.6,3.74,0.95,320.0,0.799,0.154,monsoon,7,19.076,72.8777
2023-07-30,RES-A,Reservoir A,98.0,2.731,1.117,3.67,29.1,3.51,4.42,320.0,0.944,0.272,monsoon,7,19.076,72.8777
2023-07-31,RES-A,Reservoir A,98.0,0.733,1.452,0.72,26.41,4.4,0.8,320.0,1.251,0.151,monsoon,7,19.076,72.8777
2023-08-01,RES-A,Reservoir A,97.924,0.691,1.119,2.01,24.04,2.91,2.35,320.0,0.919,0.121,monsoon,8,19.076,72.8777
2023-08-02,RES-A,Reservoir A,98.0,10.816,1.427,21.1,23.42,3.0,24.28,320.0,1.319,1.058,monsoon,8,19.076,72.8777
2023-08-03,RES-A,Reservoir A,98.0,2.435,1.287,3.67,23.61,3.02,4.16,320.0,1.087,0.251,monsoon,8,19.076,72.8777
2023-08-04,RES-A,Reservoir A,97.573,0.736,1.532,0.3,25.2,3.08,0.34,320.0,1.384,0.054,monsoon,8,19.076,72.8777
2023-08-05,RES-A,Reservoir A,97.952,2.158,1.384,1.66,24.65,3.86,2.02,320.0,1.25,0.156,monsoon,8,19.076,72.8777
2023-08-06,RES-A,Reservoir A,97.956,0.886,1.309,0.6,25.6,4.3,0.75,320.0,1.195,0.116,monsoon,8,19.076,72.8777
2023-08-07,RES-A,Reservoir A,98.0,4.114,1.261,6.14,23.81,3.22,6.88,320.0,1.139,0.415,monsoon,8,19.076,72.8777
2023-08-08,RES-A,Reservoir A,98.0,4.686,1.281,7.79,23.16,2.88,9.69,320.0,1.044,0.435,monsoon,8,19.076,72.8777
2023-08-09,RES-A,Reservoir A,98.0,6.269,1.293,11.08,23.73,2.68,13.17,320.0,1.128,0.646,monsoon,8,19.076,72.8777
2023-08-10,RES-A,Reservoir A,98.0,5.125,1.379,9.31,24.29,3.34,11.14,320.0,1.22,0.546,monsoon,8,19.076,72.8777
2023-08-11,RES-A,Reservoir A,97.507,1.234,1.182,0.92,24.21,3.31,1.1,320.0,1.045,0.136,monsoon,8,19.076,72.8777
2023-08-12,RES-A,Reservoir A,98.0,4.231,1.226,7.45,22.7,3.03,8.98,320.0,0.954,0.437,monsoon,8,19.076,72.8777
2023-08-13,RES-A,Reservoir A,98.0,3.168,1.13,4.64,24.11,3.46,5.67,320.0,0.914,0.353,monsoon,8,19.076,72.8777
2023-08-14,RES-A,Reservoir A,98.0,6.846,1.163,12.41,24.27,3.53,14.55,320.0,1.049,0.697,monsoon,8,19.076,72.8777
2023-08-15,RES-A,Reservoir A,98.0,5.522,1.168,10.22,27.02,3.84,12.06,320.0,1.032,0.644,monsoon,8,19.076,72.8777
2023-08-16,RES-A,Reservoir A,98.0,12.566,0.838,23.21,26.25,3.56,26.66,320.0,0.698,1.217,monsoon,8,19.076,72.8777
2023-08-17,RES-A,Reservoir A,98.0,1.848,0.81,1.84,22.98,2.93,2.05,320.0,0.653,0.194,monsoon,8,19.076,72.8777
2023-08-18,RES-A,Reservoir A,97.967,1.398,0.886,1.52,23.66,3.54,1.83,320.0,0.771,0.154,monsoon,8,19.076,72.8777
2023-08-19,RES-A,Reservoir A,98.0,2.412,1.085,3.2,22.24,3.17,3.53,320.0,0.913,0.23,monsoon,8,19.076,72.8777
2023-08-20,RES-A,Reservoir A,98.0,3.14,1.057,4.82,23.29,3.56,5.5,320.0,0.834,0.34,monsoon,8,19.076,72.8777
2023-08-21,RES-A,Reservoir A,98.0,1.746,0.548,2.55,24.38,3.66,2.85,320.0,0.464,0.199,monsoon,8,19.076,72.8777
2023-08-22,RES-A,Reservoir A,98.0,1.785,0.705,1.96,25.45,3.13,2.21,320.0,0.612,0.098,monsoon,8,19.076,72.8777
2023-08-23,RES-A,Reservoir A,98.0,4.063,0.648,7.02,23.13,2.84,8.4,320.0,0.523,0.339,monsoon,8,19.076,72.8777
2023-08-24,RES-A,Reservoir A,98.0,2.048,0.772,3.19,23.22,3.06,3.8,320.0,0.643,0.277,monsoon,8,19.076,72.8777
2023-08-25,RES-A,Reservoir A,98.0,1.431,1.205,2.43,21.42,2.75,2.83,320.0,0.955,0.239,monsoon,8,19.076,72.8777
2023-08-26,RES-A,Reservoir A,98.0,1.121,0.74,0.91,23.8,3.58,1.02,320.0,0.54,0.182,monsoon,8,19.076,72.8777
2023-08-27,RES-A,Reservoir A,98.0,1.052,0.753,0.11,22.73,3.33,0.13,320.0,0.555,0.085,monsoon,8,19.076,72.8777
2023-08-28,RES-A,Reservoir A,98.0,8.195,0.861,15.52,23.36,3.63,17.89,320.0,0.724,0.817,monsoon,8,19.076,72.8777
2023-08-29,RES-A,Reservoir A,98.0,9.211,1.079,15.16,22.95,3.37,18.31,320.0,0.943,0.825,monsoon,8,19.076,72.8777
2023-08-30,RES-A,Reservoir A,98.0,6.298,1.123,10.48,23.89,3.43,12.44,320.0,1.045,0.604,monsoon,8,19.076,72.8777
2023-08-31,RES-A,Reservoir A,98.0,5.466,1.256,8.52,21.89,3.49,10.0,320.0,1.067,0.476,monsoon,8,19.076,72.8777
2023-09-01,RES-A,Reservoir A,98.0,2.498,1.398,2.88,19.31,2.96,3.37,320.0,1.223,0.273,monsoon,9,19.076,72.8777
2023-09-02,RES-A,Reservoir A,98.0,5.857,1.036,8.82,23.63,3.36,10.99,320.0,0.821,0.588,monsoon,9,19.076,72.8777
2023-09-03,RES-A,Reservoir A,97.521,1.212,1.434,1.38,19.53,3.29,1.68,320.0,1.295,0.163,monsoon,9,19.076,72.8777
2023-09-04,RES-A,Reservoir A,98.0,2.765,1.234,5.79,19.76,2.91,6.8,320.0,1.091,0.369,monsoon,9,19.076,72.8777
2023-09-05,RES-A,Reservoir A,97.766,1.729,1.417,2.2,23.28,3.2,2.58,320.0,1.258,0.151,monsoon,9,19.076,72.8777
2023-09-06,RES-A,Reservoir A,98.0,5.32,1.145,8.86,24.56,3.2,9.78,320.0,0.95,0.569,monsoon,9,19.076,72.8777
2023-09-07,RES-A,Reservoir A,98.0,9.856,1.215,18.03,19.67,3.07,22.38,320.0,1.139,0.984,monsoon,9,19.076,72.8777
2023-09-08,RES-A,Reservoir A,97.972,1.71,1.339,1.65,20.63,3.35,1.9,320.0,1.152,0.154,monsoon,9,19.076,72.8777
2023-09-09,RES-A,Reservoir A,98.0,2.752,1.408,3.03,21.48,3.06,3.45,320.0,1.259,0.246,monsoon,9,19.076,72.8777
2023-09-10,RES-A,Reservoir A,98.0,3.78,0.906,5.69,23.15,3.67,7.11,320.0,0.809,0.347,monsoon,9,19.076,72.8777
2023-09-11,RES-A,Reservoir A,98.0,1.271,1.052,0.39,19.89,2.3,0.47,320.0,1.006,0.104,monsoon,9,19.076,72.8777
2023-09-12,RES-A,Reservoir A,97.569,0.79,0.932,0.65,20.78,2.98,0.72,320.0,0.789,0.069,monsoon,9,19.076,72.8777
2023-09-13,RES-A,Reservoir A,98.0,9.031,1.198,17.63,22.0,3.13,19.55,320.0,0.976,0.994,monsoon,9,19.076,72.8777
2023-09-14,RES-A,Reservoir A,98.0,4.807,1.198,7.05,21.59,2.87,7.78,320.0,0.965,0.429,monsoon,9,19.076,72.8777
2023-09-15,RES-A,Reservoir A,98.0,2.173,1.159,2.7,20.62,3.69,3.21,320.0,0.991,0.25,monsoon,9,19.076,72.8777
2023-09-16,RES-A,Reservoir A,98.0,3.093,0.921,5.14,20.91,2.99,5.71,320.0,0.673,0.331,monsoon,9,19.076,72.8777
2023-09-17,RES-A,Reservoir A,98.0,2.185,1.001,3.21,19.42,2.71,3.98,320.0,0.853,0.236,monsoon,9,19.076,72.8777
2023-09-18,RES-A,Reservoir A,98.0,3.495,1.085,5.85,20.79,3.0,7.26,320.0,0.888,0.336,monsoon,9,19.076,72.8777
2023-09-19,RES-A,Reservoir A,98.0,2.204,0.543,3.34,20.75,2.39,3.95,320.0,0.416,0.27,monsoon,9,19.076,72.8777
2023-09-20,RES-A,Reservoir A,98.0,2.708,0.867,4.76,21.35,2.83,5.67,320.0,0.743,0.292,monsoon,9,19.076,72.8777
2023-09-21,RES-A,Reservoir A,98.0,4.961,0.911,9.53,20.41,3.24,10.91,320.0,0.795,0.542,monsoon,9,19.076,72.8777
2023-09-22,RES-A,Reservoir A,98.0,5.142,0.67,9.02,21.64,2.91,10.01,320.0,0.623,0.531,monsoon,9,19.076,72.8777
2023-09-23,RES-A,Reservoir A,98.0,8.972,0.716,16.86,22.29,2.93,20.42,320.0,0.502,0.927,monsoon,9,19.076,72.8777
2023-09-24,RES-A,Reservoir A,98.0,4.857,0.974,7.5,21.26,3.44,8.37,320.0,0.856,0.404,monsoon,9,19.076,72.8777
2023-09-25,RES-A,Reservoir A,98.0,3.57,0.683,5.45,21.49,3.48,6.07,320.0,0.573,0.346,monsoon,9,19.076,72.8777
2023-09-26,RES-A,Reservoir A,98.0,10.155,0.863,18.84,21.14,3.19,21.6,320.0,0.772,1.046,monsoon,9,19.076,72.8777
2023-09-27,RES-A,Reservoir A,98.0,2.632,0.982,4.28,21.07,2.89,4.72,320.0,0.842,0.283,monsoon,9,19.076,72.8777
2023-09-28,RES-A,Reservoir A,97.681,0.828,1.246,0.14,20.21,2.85,0.17,320.0,1.007,0.08,monsoon,9,19.076,72.8777
2023-09-29,RES-A,Reservoir A,98.0,6.184,1.113,10.59,21.45,2.83,12.77,320.0,0.858,0.614,monsoon,9,19.076,72.8777
2023-09-30,RES-A,Reservoir A,98.0,4.402,0.966,6.73,20.96,2.72,8.22,320.0,0.899,0.413,monsoon,9,19.076,72.8777
2023-10-01,RES-A,Reservoir A,98.0,1.183,1.194,0.84,22.51,2.89,1.0,320.0,1.062,0.091,autumn,10,19.076,72.8777
2023-10-02,RES-A,Reservoir A,98.0,1.413,1.335,0.47,21.89,2.94,0.58,320.0,1.237,0.103,autumn,10,19.076,72.8777
2023-10-03,RES-A,Reservoir A,97.717,1.025,1.659,0.45,20.46,2.65,0.52,320.0,1.46,0.132,autumn,10,19.076,72.8777
2023-10-04,RES-A,Reservoir A,98.0,1.184,1.076,0.21,19.08,2.32,0.26,320.0,0.912,0.059,autumn,10,19.076,72.8777
2023-10-05,RES-A,Reservoir A,98.0,0.861,1.314,0.47,18.67,2.81,0.55,320.0,1.196,0.092,autumn,10,19.076,72.8777
2023-10-06,RES-A,Reservoir A,97.613,0.239,1.139,0.15,21.43,3.14,0.17,320.0,0.986,0.046,autumn,10,19.076,72.8777
2023-10-07,RES-A,Reservoir A,97.392,0.908,1.417,0.03,20.32,3.45,0.04,320.0,1.291,0.11,autumn,10,19.076,72.8777
2023-10-08,RES-A,Reservoir A,97.516,1.242,1.206,0.38,20.58,2.77,0.44,320.0,0.976,0.096,autumn,10,19.076,72.8777
2023-10-09,RES-A,Reservoir A,97.174,1.025,1.162,0.05,17.91,2.74,0.05,320.0,0.985,0.057,autumn,10,19.076,72.8777
2023-10-10,RES-A,Reservoir A,97.154,1.087,1.142,0.28,21.11,3.13,0.32,320.0,0.959,0.097,autumn,10,19.076,72.8777
2023-10-11,RES-A,Reservoir A,97.15,0.683,1.007,0.01,20.55,2.89,0.01,320.0,0.99,0.044,autumn,10,19.076,72.8777
2023-10-12,RES-A,Reservoir A,96.429,0.752,1.147,0.48,18.67,2.96,0.55,320.0,1.0,0.073,autumn,10,19.076,72.8777
2023-10-13,RES-A,Reservoir A,96.307,1.087,1.227,0.19,19.43,3.06,0.22,320.0,0.973,0.046,autumn,10,19.076,72.8777
2023-10-14,RES-A,Reservoir A,96.164,0.982,1.063,0.07,20.32,3.04,0.08,320.0,0.847,0.051,autumn,10,19.076,72.8777
2023-10-15,RES-A,Reservoir A,96.552,0.735,0.656,0.27,20.06,2.83,0.31,320.0,0.599,0.134,autumn,10,19.076,72.8777
2023-10-16,RES-A,Reservoir A,95.999,1.313,0.997,0.25,19.65,2.75,0.3,320.0,0.862,0.071,autumn,10,19.076,72.8777
2023-10-17,RES-A,Reservoir A,95.889,0.854,0.796,0.74,19.88,2.47,0.85,320.0,0.706,0.131,autumn,10,19.076,72.8777
2023-10-18,RES-A,Reservoir A,95.763,1.224,1.093,1.26,19.7,2.62,1.54,320.0,0.858,0.118,autumn,10,19.076,72.8777
2023-10-19,RES-A,Reservoir A,96.416,1.718,0.718,0.7,20.18,2.74,0.79,320.0,0.556,0.138,autumn,10,19.076,72.8777
2023-10-20,RES-A,Reservoir A,96.583,1.135,0.523,0.06,21.77,2.77,0.07,320.0,0.411,0.052,autumn,10,19.076,72.8777
2023-10-21,RES-A,Reservoir A,97.19,0.741,0.798,0.13,16.92,2.66,0.16,320.0,0.646,0.088,autumn,10,19.076,72.8777
2023-10-22,RES-A,Reservoir A,97.939,2.473,0.876,3.17,19.72,3.22,3.81,320.0,0.857,0.24,autumn,10,19.076,72.8777
2023-10-23,RES-A,Reservoir A,97.86,0.984,0.803,0.26,20.21,2.65,0.32,320.0,0.708,0.163,autumn,10,19.076,72.8777
2023-10-24,RES-A,Reservoir A,97.697,0.05,0.836,0.25,20.36,3.03,0.3,320.0,0.684,0.112,autumn,10,19.076,72.8777
2023-10-25,RES-A,Reservoir A,97.601,0.901,0.815,0.84,19.55,2.54,1.02,320.0,0.623,0.104,autumn,10,19.076,72.8777
2023-10-26,RES-A,Reservoir A,97.929,1.182,1.115,0.81,17.89,2.56,0.94,320.0,1.062,0.141,autumn,10,19.076,72.8777
2023-10-27,RES-A,Reservoir A,97.432,0.709,0.825,0.07,20.39,2.74,0.08,320.0,0.694,0.148,autumn,10,19.076,72.8777
2023-10-28,RES-A,Reservoir A,97.168,1.107,0.992,0.45,22.07,3.33,0.5,320.0,0.791,0.054,autumn,10,19.076,72.8777
2023-10-29,RES-A,Reservoir A,97.355,1.226,1.115,0.06,18.16,2.48,0.07,320.0,1.037,0.058,autumn,10,19.076,72.8777
2023-10-30,RES-A,Reservoir A,97.86,1.135,0.885,0.91,21.04,3.33,1.04,320.0,0.723,0.118,autumn,10,19.076,72.8777
2023-10-31,RES-A,Reservoir A,96.788,0.449,1.391,0.04,19.61,2.78,0.05,320.0,1.238,0.069,autumn,10,19.076,72.8777
2023-11-01,RES-A,Reservoir A,97.168,1.103,1.415,0.38,21.0,2.82,0.44,320.0,1.179,0.089,autumn,11,19.076,72.8777
2023-11-02,RES-A,Reservoir A,97.059,1.2,1.39,1.04,19.81,2.5,1.23,320.0,1.251,0.093,autumn,11,19.076,72.8777
2023-11-03,RES-A,Reservoir A,96.253,0.889,1.363,0.29,20.67,3.06,0.34,320.0,1.221,0.137,autumn,11,19.076,72.8777
2023-11-04,RES-A,Reservoir A,95.095,1.006,1.317,0.62,22.63,3.48,0.75,320.0,1.124,0.068,autumn,11,19.076,72.8777
2023-11-05,RES-A,Reservoir A,94.783,1.805,1.073,0.44,21.77,3.19,0.53,320.0,0.989,0.096,autumn,11,19.076,72.8777
2023-11-06,RES-A,Reservoir A,94.543,0.508,1.256,1.0,23.15,3.95,1.15,320.0,1.117,0.161,autumn,11,19.076,72.8777
2023-11-07,RES-A,Reservoir A,94.621,1.417,1.097,1.53,22.48,3.63,1.76,320.0,0.97,0.156,autumn,11,19.076,72.8777
2023-11-08,RES-A,Reservoir A,94.778,1.112,1.302,0.63,21.6,3.0,0.75,320.0,1.159,0.082,autumn,11,19.076,72.8777
2023-11-09,RES-A,Reservoir A,94.522,1.168,1.36,1.3,23.16,3.18,1.54,320.0,1.168,0.104,autumn,11,19.076,72.8777
2023-11-10,RES-A,Reservoir A,94.071,1.221,1.401,0.22,21.6,3.23,0.25,320.0,1.223,0.084,autumn,11,19.076,72.8777
2023-11-11,RES-A,Reservoir A,93.969,1.279,1.12,0.39,22.07,2.9,0.45,320.0,1.008,0.077,autumn,11,19.076,72.8777
2023-11-12,RES-A,Reservoir A,93.894,0.931,1.196,0.3,20.72,3.34,0.36,320.0,1.039,0.101,autumn,11,19.076,72.8777
2023-11-13,RES-A,Reservoir A,94.077,1.368,1.028,1.34,21.15,3.15,1.6,320.0,0.803,0.105,autumn,11,19.076,72.8777
2023-11-14,RES-A,Reservoir A,93.912,1.177,0.835,0.85,20.23,3.01,0.95,320.0,0.727,0.147,autumn,11,19.076,72.8777
2023-11-15,RES-A,Reservoir A,94.182,0.856,0.981,0.19,22.26,3.38,0.22,320.0,0.824,0.093,autumn,11,19.076,72.8777
2023-11-16,RES-A,Reservoir A,93.988,0.89,0.797,0.23,19.66,3.38,0.29,320.0,0.656,0.097,autumn,11,19.076,72.8777
2023-11-17,RES-A,Reservoir A,93.893,1.504,0.871,1.58,22.01,3.19,1.74,320.0,0.724,0.202,autumn,11,19.076,72.8777
2023-11-18,RES-A,Reservoir A,93.816,0.957,0.572,0.14,20.84,2.97,0.17,320.0,0.503,0.074,autumn,11,19.076,72.8777
2023-11-19,RES-A,Reservoir A,94.321,1.188,0.74,0.25,22.48,3.65,0.29,320.0,0.519,0.071,autumn,11,19.076,72.8777
2023-11-20,RES-A,Reservoir A,94.148,0.482,0.858,0.23,21.97,3.43,0.27,320.0,0.747,0.075,autumn,11,19.076,72.8777
2023-11-21,RES-A,Reservoir A,93.722,0.439,0.997,0.01,23.26,3.19,0.02,320.0,0.795,0.075,autumn,11,19.076,72.8777
2023-11-22,RES-A,Reservoir A,93.964,0.406,0.655,0.45,21.95,3.14,0.49,320.0,0.536,0.1,autumn,11,19.076,72.8777
2023-11-23,RES-A,Reservoir A,94.802,1.238,0.934,0.27,19.19,2.86,0.33,320.0,0.815,0.069,autumn,11,19.076,72.8777
2023-11-24,RES-A,Reservoir A,94.871,0.92,0.884,0.07,20.99,3.13,0.08,320.0,0.673,0.023,autumn,11,19.076,72.8777
2023-11-25,RES-A,Reservoir A,95.291,0.981,1.0,0.01,19.67,2.45,0.01,320.0,0.801,0.064,autumn,11,19.076,72.8777
2023-11-26,RES-A,Reservoir A,95.409,0.435,1.221,0.28,20.45,2.49,0.32,320.0,1.061,0.105,autumn,11,19.076,72.8777
2023-11-27,RES-A,Reservoir A,95.4,1.853,1.209,0.86,22.89,2.98,1.06,320.0,1.021,0.127,autumn,11,19.076,72.8777
2023-11-28,RES-A,Reservoir A,95.342,0.972,1.207,0.77,21.84,2.83,0.96,320.0,1.071,0.155,autumn,11,19.076,72.8777
2023-11-29,RES-A,Reservoir A,94.739,0.926,1.438,0.14,20.23,2.73,0.16,320.0,1.288,0.145,autumn,11,19.076,72.8777
2023-11-30,RES-A,Reservoir A,94.706,1.188,1.058,0.18,19.86,3.07,0.2,320.0,0.941,0.112,autumn,11,19.076,72.8777
2023-12-01,RES-A,Reservoir A,94.327,0.619,1.133,0.33,24.04,3.33,0.4,320.0,0.938,0.138,winter,12,19.076,72.8777
2023-12-02,RES-A,Reservoir A,94.028,0.632,1.124,0.05,22.54,3.26,0.06,320.0,1.008,0.105,winter,12,19.076,72.8777
2023-12-03,RES-A,Reservoir A,93.708,1.118,1.324,0.51,23.19,2.92,0.63,320.0,1.1,0.157,winter,12,19.076,72.8777
2023-12-04,RES-A,Reservoir A,93.904,1.874,0.93,0.15,24.37,3.29,0.17,320.0,0.795,0.143,winter,12,19.076,72.8777
2023-12-05,RES-A,Reservoir A,94.142,1.428,1.269,1.06,25.39,3.72,1.21,320.0,1.118,0.162,winter,12,19.076,72.8777
2023-12-06,RES-A,Reservoir A,94.214,1.618,1.244,0.52,24.73,3.65,0.59,320.0,1.056,0.127,winter,12,19.076,72.8777
2023-12-07,RES-A,Reservoir A,93.535,1.315,1.385,0.19,21.25,2.83,0.23,320.0,1.234,0.083,winter,12,19.076,72.8777
2023-12-08,RES-A,Reservoir A,93.293,1.343,1.274,0.83,24.37,3.47,1.03,320.0,1.139,0.12,winter,12,19.076,72.8777
2023-12-09,RES-A,Reservoir A,92.726,1.012,1.105,1.14,24.09,4.05,1.26,320.0,0.957,0.127,winter,12,19.076,72.8777
2023-12-10,RES-A,Reservoir A,92.834,1.366,1.285,0.39,24.5,3.43,0.47,320.0,1.09,0.118,winter,12,19.076,72.8777
2023-12-11,RES-A,Reservoir A,92.743,0.356,1.177,0.16,25.94,3.4,0.2,320.0,1.06,0.066,winter,12,19.076,72.8777
2023-12-12,RES-A,Reservoir A,93.227,2.172,0.928,1.66,21.52,3.03,1.84,320.0,0.785,0.157,winter,12,19.076,72.8777
2023-12-13,RES-A,Reservoir A,93.077,1.365,0.925,1.01,23.29,3.32,1.13,320.0,0.774,0.06,winter,12,19.076,72.8777
2023-12-14,RES-A,Reservoir A,93.116,0.478,0.658,1.22,24.71,3.42,1.47,320.0,0.465,0.193,winter,12,19.076,72.8777
2023-12-15,RES-A,Reservoir A,93.017,0.958,0.734,0.56,22.1,3.14,0.67,320.0,0.589,0.101,winter,12,19.076,72.8777
2023-12-16,RES-A,Reservoir A,92.756,1.284,0.843,0.52,25.77,3.16,0.58,320.0,0.603,0.12,winter,12,19.076,72.8777
2023-12-17,RES-A,Reservoir A,93.075,1.014,0.837,0.6,24.44,3.14,0.73,320.0,0.695,0.153,winter,12,19.076,72.8777
2023-12-18,RES-A,Reservoir A,93.491,1.095,0.659,0.09,25.02,3.46,0.11,320.0,0.52,0.094,winter,12,19.076,72.8777
2023-12-19,RES-A,Reservoir A,93.832,0.736,0.716,0.47,23.31,3.25,0.58,320.0,0.574,0.147,winter,12,19.076,72.8777
2023-12-20,RES-A,Reservoir A,93.555,0.39,0.552,0.1,24.98,3.33,0.12,320.0,0.468,0.048,winter,12,19.076,72.8777
2023-12-21,RES-A,Reservoir A,93.991,0.849,0.786,0.15,25.28,3.48,0.18,320.0,0.688,0.159,winter,12,19.076,72.8777
2023-12-22,RES-A,Reservoir A,93.828,0.909,0.871,0.2,24.28,3.43,0.23,320.0,0.747,0.122,winter,12,19.076,72.8777
2023-12-23,RES-A,Reservoir A,94.069,1.033,0.981,0.72,24.28,3.68,0.82,320.0,0.775,0.122,winter,12,19.076,72.8777
2023-12-24,RES-A,Reservoir A,94.048,1.407,0.903,0.36,24.32,3.39,0.42,320.0,0.755,0.141,winter,12,19.076,72.8777
2023-12-25,RES-A,Reservoir A,93.954,0.678,0.693,0.36,22.96,3.38,0.4,320.0,0.567,0.063,winter,12,19.076,72.8777
2023-12-26,RES-A,Reservoir A,93.168,1.177,0.966,0.54,23.82,3.2,0.65,320.0,0.755,0.098,winter,12,19.076,72.8777
2023-12-27,RES-A,Reservoir A,93.041,0.998,1.066,0.36,23.82,3.53,0.4,320.0,0.839,0.141,winter,12,19.076,72.8777
2023-12-28,RES-A,Reservoir A,92.891,0.567,1.104,0.63,24.46,3.55,0.74,320.0,0.891,0.055,winter,12,19.076,72.8777
2023-12-29,RES-A,Reservoir A,92.501,0.357,1.12,0.04,25.2,3.78,0.04,320.0,1.013,0.099,winter,12,19.076,72.8777
2023-12-30,RES-A,Reservoir A,92.968,0.929,1.386,0.25,22.73,3.44,0.29,320.0,1.261,0.109,winter,12,19.076,72.8777
2023-12-31,RES-A,Reservoir A,92.635,1.676,1.448,0.37,23.85,3.54,0.42,320.0,1.208,0.158,winter,12,19.076,72.8777
2024-01-01,RES-A,Reservoir A,92.387,1.032,1.13,0.06,29.78,4.04,0.07,320.0,0.968,0.035,winter,1,19.076,72.8777
2024-01-02,RES-A,Reservoir A,91.748,0.349,1.376,0.31,27.11,3.83,0.37,320.0,1.24,0.144,winter,1,19.076,72.8777
2024-01-03,RES-A,Reservoir A,91.106,0.05,1.431,0.31,27.01,4.06,0.35,320.0,1.245,0.079,winter,1,19.076,72.8777
2024-01-04,RES-A,Reservoir A,91.502,1.363,1.228,0.61,28.24,3.69,0.75,320.0,1.028,0.097,winter,1,19.076,72.8777
2024-01-05,RES-A,Reservoir A,91.84,0.864,1.387,0.2,29.01,3.79,0.24,320.0,1.265,0.053,winter,1,19.076,72.8777
2024-01-06,RES-A,Reservoir A,91.65,1.469,1.253,0.55,28.01,3.92,0.63,320.0,1.092,0.075,winter,1,19.076,72.8777
2024-01-07,RES-A,Reservoir A,91.315,0.831,1.071,0.68,29.59,4.18,0.82,320.0,0.874,0.126,winter,1,19.076,72.8777
2024-01-08,RES-A,Reservoir A,90.901,1.213,1.207,0.59,29.03,3.74,0.68,320.0,1.115,0.076,winter,1,19.076,72.8777
2024-01-09,RES-A,Reservoir A,91.347,1.175,1.185,0.16,29.01,3.96,0.18,320.0,1.034,0.11,winter,1,19.076,72.8777
